"","year","year_code","country_name","country_code","gdp","foreign_inv_inflows","life_exp","exports_perc_gdp","inflation_perc","education_years","education_perc_gdp","gds_perc_gdp","gross_savings_perc_gdp","int_tourism_arrivals","int_tourism_receipts","gni","perc_internet_users","hdi","hdi_cat"
"119",2020,"YR2020","Netherlands","NLD",471613965744.401,25485041348.3329,78.2926829268293,60.148422487264,3.28753104712768,13,4.80590009689331,27.8480734809044,26.1919774245593,9595000,1.1745e+10,470351025785.808,61.29,0.944,"very high"
"120",2020,"YR2020","New Zealand","NZL",66627729311.4495,2848556986.63852,78.8463414634146,32.8470717038637,2.6770925771161,10,6.40699005126953,25.7832091788047,20.8537991470706,2026000,3.159e+09,63271338656.4148,59.0808,0.931,"very high"
"121",2020,"YR2020","Nicaragua","NIC",5224213017.54386,203900000,70.308,18.8471358845682,3.75017465778469,6,2.39101004600525,2.40057874644979,8.61012646034671,472000,1.35e+08,5018313017.54386,1.71473,0.66,"medium"
"122",2020,"YR2020","Niger","NER",2782192986.95772,7827441.93508379,51.256,11.9188080483468,2.62886597938136,9,2.40162992477417,7.62923333372554,14.5934126744393,39000,20200000,2922900597.71142,0.127152,0.394,"low"
"123",2020,"YR2020","Nigeria","NGA",95385819320.5737,1874070753.14014,46.835,23.2397194017019,12.8765792031099,9,3.53979992866516,34.0267796335688,29.1159925901111,2046000,2.56e+08,89288351910.2126,0.320462,0.539,"low"
"124",2020,"YR2020","North Macedonia","MKD",4018365247.44444,114193471.4194,73.642,26.3008496370576,2.31459794083216,9,3.30014991760254,1.89882473963671,13.0709619045615,123000,5.5e+07,3972885247.5066,17.33,0.774,"high"
"125",2020,"YR2020","Norway","NOR",195524186477.617,3011752930.34115,78.9878048780488,40.3731263925136,1.28672528415185,10,7.43729019165039,33.6148148717574,32.7188589744169,3111000,2.581e+09,196007164508.129,72.84,0.957,"very high"
"126",2020,"YR2020","Oman","OMN",20142756174.721,109232769.830949,73.022,58.485930492116,-0.279578822571303,10,4.32506990432739,40.1884512479696,27.4445642209855,891000,5.39e+08,19177866707.881,6.8734,0.813,"very high"
"127",2020,"YR2020","Pakistan","PAK",79904985384.8652,8.26e+08,63.3,13.7760034500215,3.29034472613156,12,1.76759004592896,16.0335360952609,21.3260719484757,498000,5.62e+08,77585985384.8652,2.57743,0.557,"medium"
"128",2020,"YR2020","Palau","PLW",163184900,1901014.5644,69.1292682926829,45.7533754654996,-1.30123617436564,12,7.52929019927979,6.06218125321274,25.9876990206864,59000,4e+07,183768900,20.2439,0.826,"very high"
"129",2020,"YR2020","Panama","PAN",12994310400,247100000,75.401,57.6398121134616,1.00583090379042,11,4.19163990020752,18.8934073792789,19.5532438566344,534000,7.1e+08,12836251600,8.51808,0.815,"very high"
"130",2020,"YR2020","Papua New Guinea","PNG",2999511040.19764,20160425.6683546,59.722,60.9158105615375,11.7994470972606,5,1.9308899641037,24.1044940157007,22.940723795216,54000,3e+06,2773645401.20439,1.32166,0.555,"medium"
"131",2020,"YR2020","Paraguay","PRY",7196260656.84556,90400000,71.023,47.4750765387374,10.5102420856612,9,3.40773010253906,33.6082881337637,26.9082042568187,250000,7.6e+07,6598205156.83331,1.79497,0.728,"high"
"132",2020,"YR2020","Peru","PER",54777553515.0809,2155836814.73346,71.882,17.2748078529874,0.193135003853741,12,2.82056999206543,17.2685802658142,16.951753375854,1064000,8.36e+08,53584601500.9808,8.96695,0.777,"high"
"133",2020,"YR2020","Philippines","PHL",84307369867.2474,1.769e+09,68.88,40.0056799440289,2.72277227722769,10,2.89222002029419,16.6256929312538,35.2688416942406,1933000,2.018e+09,92344918249.7599,4.33228,0.718,"high"
"134",2020,"YR2020","Poland","POL",199072058823.529,4.091e+09,74.4975609756098,28.7131224037015,1.90528215048054,10,5.39797019958496,14.8480572853952,15.5115868478012,13980000,4.971e+09,198401960784.314,21.15,0.88,"very high"
"135",2020,"YR2020","Portugal","PRT",134156091661.961,587893729.66415,77.0658536585366,27.0733622325977,3.60034658290911,12,5.25871992111206,17.7427945455409,17.3691751685405,5560000,6.643e+09,132124865424.431,19.37,0.864,"very high"
"136",2020,"YR2020","Qatar","QAT",19363736263.7363,623920000,77.762,60.3427728278758,0.239999999999965,9,3.84656000137329,64.8629476193179,60.3291670624751,1699500,2.85e+08,18466483516.4835,10.2261,0.848,"very high"
"137",2020,"YR2020","Romania","ROU",46066101951.2933,1.144e+09,71.009756097561,24.0130293587441,22.5398862605386,10,3.5041298866272,16.4885090118637,18.8213473959342,4794000,4e+08,45604749659.6582,6.58,0.828,"very high"
"138",2020,"YR2020","Russian Federation","RUS",345470494417.863,3473830000,65.1287804878049,35.2125940630626,15.7887307914462,11,3.83502006530762,30.8979271501777,28.774776224551,23309000,5.278e+09,338887494417.863,4.12827,0.824,"very high"
"139",2020,"YR2020","Rwanda","RWA",1965903267.63507,1500000,50.987,6.23987450268694,1.99258542453993,6,3.48989009857178,-2.57233109546913,13.4723204957772,507000,3.1e+07,1946852651.39308,0.292785,0.543,"low"
"140",2020,"YR2020","Samoa","WSM",288078881.433056,1599402.8896,69.451,33.4331037713525,8.05031446540872,8,3.84138989448547,12.7622903728832,7.36242164772361,89000,4.5e+07,268226305.330761,2.24483,0.715,"high"
"141",2020,"YR2020","Sao Tome and Principe","STP",85171308.1654435,3600000,62.687,18.8471358845682,10.128724672229,6,2.72058010101318,6.06218125321274,12.4970457655864,9200,6900000,81829363.0271888,7.58067,0.625,"medium"
"142",2020,"YR2020","Saudi Arabia","SAU",189605920240.516,-614133333.333333,72.92,40.9487917016753,0.247186514299252,9,7.63688993453979,36.9981559874451,29.2703171196433,7511000,6.486e+09,190907080240.516,6.38471,0.854,"very high"
"143",2020,"YR2020","Senegal","SEN",6752510282.95744,82692671.5664976,58.675,28.5488709898407,2.33730187454302,6,2.6793200969696,6.75965213130569,10.7383934397109,769000,2.1e+08,6650810341.83936,1.00645,0.512,"low"
"144",2020,"YR2020","Serbia","SRB",17120906918.3503,4055798181.80088,72.2853658536585,20.0941937439442,19.4908321579689,8,4.44199991226196,2.25500298261141,9.15302498470756,312000,7.7e+07,17051505003.6973,23.5,0.806,"very high"
"145",2020,"YR2020","Seychelles","SYC",697518248.175182,47717748.0672259,71.0878048780488,77.8664006906655,0.174999999999919,10,5.19332981109619,26.4109721640854,18.6059862013258,132000,2.47e+08,629509051.09489,14.3042,0.796,"high"
"146",2020,"YR2020","Sierra Leone","SLE",1253340519.53311,10413409.4634409,41.376,8.54942489403508,8.20461492682667,9,3.54527997970581,-8.47135813258815,2.4692695090715,28400,3.8e+07,1223305969.50929,0.176199,0.452,"low"
"147",2020,"YR2020","Singapore","SGP",92537752708.5893,6157194143.82425,78.5512195121951,184.086118066532,-0.391676866585079,6,3.87853002548218,41.9771862199989,38.4280104401186,5855000,4.458e+09,90696247068.0219,47,0.938,"very high"
"148",2020,"YR2020","Slovak Republic","SVK",35130340673.8189,4212437461.03101,73.6048780487805,56.9704951847734,3.12714222984604,10,4.24539995193481,23.652277689227,23.9723261658586,1399000,7.42e+08,35044216073.7813,40.14,0.86,"very high"
"149",2020,"YR2020","Slovenia","SVN",23489890274.3142,1849800000,76.0073170731707,52.3211874668638,7.48077770703756,9,5.67286014556885,26.4356820985013,25.8044655704805,1302000,1.152e+09,23284718204.4888,27.8389,0.917,"very high"
"150",2020,"YR2020","Solomon Islands","SLB",356507823.613087,145800.744935118,68.175,19.2310889443059,10.9296341872692,9,8.80091953277588,-20.8561928512053,-20.6521081728187,5600,8e+05,349002933.854908,0.50192,0.567,"medium"
"151",2020,"YR2020","South Africa","ZAF",115482368343.658,1479804588.75227,54.31,31.7808365475061,9.49470667101602,9,5.06621980667114,20.4156859845638,17.5186521688052,6430000,3.695e+09,112693179769.845,6.71032,0.709,"high"
"152",2020,"YR2020","South Sudan","SSD",14586253383.0632,1.61e+08,50.05,66.0270601078604,1.16962180301104,8,1.02450001239777,48.6900369957523,6.17684681242853,10800,2.2e+07,11486155559.322,3.82997,0.433,"low"
"153",2020,"YR2020","Spain","ESP",705394315829.098,39359708554.1526,79.5682926829268,26.553994919632,3.06576537186607,10,4.13457012176514,24.6930166285995,22.9613269289659,50331000,3.413e+10,697404479578.393,20.39,0.904,"very high"
"154",2020,"YR2020","Sri Lanka","LKA",16536535647.0834,196500000,73.085,34.9133301978336,9.5510316700725,9,1.71774005889893,16.0097234944386,21.3112687900827,393000,5.94e+08,16285197574.7439,1.05042,0.782,"high"
"155",2020,"YR2020","St. Kitts and Nevis","KNA",481077373.669966,79771688.8888889,71.3365853658537,81.0377998484767,2.04109102620205,12,3.79239010810852,-57.957431118459,372.988127375524,69000,5.7e+07,442976235.494754,21.1524,0.779,"high"
"156",2020,"YR2020","St. Lucia","LCA",9e+08,51935414.8148148,73.648,52.1574267782427,-0.255536626916517,10,3.43646001815796,26.4109721640854,27.6085488329353,253000,2.1e+08,807708518.518518,14.6418,0.759,"high"
"157",2020,"YR2020","St. Vincent and the Grenadines","VCT",461883444.444444,34048225.9259259,70.977,38.6055869634579,1.85550399046653,12,7.80199003219604,-136.87293792819,44.4981195681806,78000,9.1e+07,444280592.592593,5.54959,0.738,"high"
"158",2020,"YR2020","Sudan","SDN",14803189092.7044,713180000,59.258,13.9789993078504,8.33381706000707,6,1.42644000053406,16.6085467728163,16.9948124695465,52000,1.08e+08,14194428734.1916,0.439478,0.51,"low"
"159",2020,"YR2020","Suriname","SUR",1093574468.08511,-73600000,68.064,56.9086409568983,15.5273989185702,6,4.14625978469849,48.9585481542586,52.0975510414519,60000,1.7e+07,1050229787.23404,4.16157,0.738,"high"
"160",2020,"YR2020","Sweden","SWE",266849061835.659,18381645407.9827,79.8463414634146,41.2470904455775,2.15848213589263,10,6.92434978485107,27.4149301706939,26.4351233350911,4276000,5.671e+09,267612328105.904,70.57,0.945,"very high"
"161",2020,"YR2020","Switzerland","CHE",301416809957.654,8258050580.1782,80.3853658536585,48.936987226415,0.642708441925624,11,5.31429004669189,30.0860851689263,31.2796949333632,6868000,9.117e+09,309441349929.424,61.4,0.955,"very high"
"162",2020,"YR2020","Syrian Arab Republic","SYR",21582248881.6592,1.15e+08,73.663,38.0720076501651,-0.130505282417403,9,5.04693984985352,28.1839019422186,26.1173885520744,2661000,9.7e+08,20657248818.6255,2.0931,0.567,"medium"
"163",2020,"YR2020","Tajikistan","TJK",1221120798.81336,36066400,63.653,62.8092317719906,12.2499847774476,9,2.77578997612,6.54945634462125,18.38345322875,325000,5e+06,1179991896.09638,0.0554628,0.668,"medium"
"164",2020,"YR2020","Tanzania","TZA",14142035080.2849,395567134,52.142,14.2767316009244,5.31783366118202,7,3.56122994422913,19.145576566308,20.5483302955976,550000,6.39e+08,14044553004.771,0.222484,0.529,"low"
"165",2020,"YR2020","Thailand","THA",134300851255.002,3341612007.23692,71.089,60.6457526009701,0.697308976625474,9,3.86491990089417,31.1701306404039,28.1038907923515,10873000,1.0388e+10,129579446975.217,7.53125,0.777,"high"
"166",2020,"YR2020","Timor-Leste","TLS",469461100,908000,60.901,7.80428878984862,3.23751394003325,6,8.6705904006958,-136.87293792819,372.988127375524,36000,1.4e+07,759489000,0,0.606,"medium"
"167",2020,"YR2020","Togo","TGO",1698678686.38235,57806307.3736271,53.71,30.2727543774742,3.05981857535875,10,3.48744988441467,12.0558228790017,16.1719627434315,58000,1.6e+07,1676990217.48144,1,0.515,"low"
"168",2020,"YR2020","Tonga","TON",182763673.183878,4692076.7678,69.771,18.2563113050051,10.3590607918507,6,3.79232001304626,-14.0157608865611,19.299590120956,37000,5900000,186163526.381419,2.9073,0.725,"high"
"169",2020,"YR2020","Trinidad and Tobago","TTO",9008273720.93395,1007800000,69.903,34.9133301978336,4.15005861664714,6,3.54300999641418,10.2133241561052,25.9386666800329,384000,4.02e+08,8528473714.53262,21.9987,0.796,"high"
"170",2020,"YR2020","Tunisia","TUN",23142294436.2383,790302916.627593,73.638,40.7845866741233,2.72103284850454,9,5.79003000259399,20.0386609688342,20.3850463166002,5064000,1.831e+09,22191320250.4044,5.25289,0.74,"high"
"171",2020,"YR2020","Turkey","TUR",240248965617.668,1.082e+09,71.078,25.1051190141684,44.9641209479849,8,2.74893999099731,23.3354335379557,22.4526000075825,12790000,1.1901e+10,235694967192.82,11.38,0.82,"very high"
"172",2020,"YR2020","Turkmenistan","TKM",4461978498.86577,2.76e+08,64.101,35.4111405835544,0.637619553666345,12,3.04924988746643,41.3769717064545,51.8608352051963,10800,7.7e+07,4339679899.39836,0.302132,0.715,"high"
"173",2020,"YR2020","Uganda","UGA",6178563590.89254,184648059.1975,48.299,11.2132791665583,-0.287508511765176,7,4.95237016677856,5.75608464352781,16.6158326791201,254000,1.94e+08,6044559884.89428,0.384094,0.544,"low"
"174",2020,"YR2020","Ukraine","UKR",42351593887.2827,6.93e+08,68.2756097560976,52.1623298905093,0.757420846392867,10,5.43863010406494,25.834478478656,28.941792809965,10517000,1.001e+09,41745591033.68,1.87389,0.779,"high"
"175",2020,"YR2020","United Arab Emirates","ARE",109816201497.617,95300000,74.758,49.5033473840813,12.250420244814,6,6.40699005126953,28.4808180510786,31.4544004031647,5445000,1.332e+09,110737372362.151,28.3165,0.89,"very high"
"176",2020,"YR2020","United Kingdom","GBR",1784473920863.31,89760582753.2235,78.1439024390244,24.1114361570333,1.52040245947458,11,4.63886976242065,15.8105864181199,16.0884795251044,22307000,2.2874e+10,1803110011990.41,56.48,0.932,"very high"
"177",2020,"YR2020","United States","USA",10936419054000,1.11055e+11,76.9365853658537,9.13224881991615,1.58603162650603,12,4.93104982376099,17.8183740434422,18.4123339646857,43581000,9.816e+10,1.1054325e+13,58.7854,0.926,"very high"
"178",2020,"YR2020","Uruguay","URY",13606494597.2917,179852187.798716,75.152,20.6216724888306,13.9724725913516,9,2.32220005989075,14.2871835950226,15.3845793426817,1258000,4.09e+08,13684032690.4079,11.4195,0.817,"very high"
"179",2020,"YR2020","Uzbekistan","UZB",9687788512.80184,65300000,67.613,30.9204450887224,0.757420846392867,12,6.09001016616821,24.0863600977155,29.0486634873665,332000,6.8e+07,9542788512.80184,1.08194,0.72,"high"
"180",2020,"YR2020","Vanuatu","VUT",262596597.803278,14162544.8083713,67.793,42.3111646102919,1.96356754199194,9,8.13175010681152,12.7622903728832,12.4331891325077,49000,7.2e+07,251067156.922672,3.51004,0.609,"medium"
"181",2020,"YR2020","Venezuela, RB","VEN",92893587733.6549,7.61e+08,72.466,30.4335705492145,28.1874647092039,14,3.15445995330811,33.4503185019207,30.3216407326376,432000,4.84e+08,90144246705.1426,4.91045,0.711,"high"
"182",2020,"YR2020","Vietnam","VNM",35064105500.8345,1.4e+09,73.438,54.7391336889888,3.83082838168467,5,4.88674020767212,28.6741127590236,40.7688315608796,2628000,1.7e+09,37384010461.5465,1.855,0.704,"high"
"183",2020,"YR2020","West Bank and Gaza","PSE",3555800000,9440000,71.447,13.437201192418,5.70951585976628,10,6.72547006607056,-23.2830867877833,12.4395192161106,33000,1.4e+07,3774700000,3.10009,0.708,"high"
"184",2020,"YR2020","Yemen, Rep.","YEM",10694628091.6726,114302000,61.781,21.8155744053565,12.2385339389711,9,5.15143013000488,17.9355864398172,18.3676058427716,98000,3.8e+07,9876286275.87189,0.518796,0.47,"low"
"185",2020,"YR2020","Zambia","ZMB",4193845678.17033,298390000,45.4,27.1336783308698,22.2333446430947,7,2.46342992782593,36.0285815916928,31.433427558359,565000,6.4e+07,4043337448.279,0.477751,0.584,"medium"
"186",2020,"YR2020","Zimbabwe","ZWE",6342116400,25900000,43.523,31.834798869349,3.03447888394065,7,1.54405999183655,1.86224743525679,-4.49015309562169,2041000,7.6e+07,6072330100,1.1,0.571,"medium"
